endTime,artistName,trackName,msPlayed,,,,,,,,,,,
7/11/2020 10:08,GRM Daily,Burning (feat. M Huncho & Dutchavelli),119132,,,,,,,,,,,
7/11/2020 10:13,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),24377,,,,,,,,,,,
7/11/2020 10:18,Azizi Gibson,Smoking with the Gods,221722,,,,,,,,,,,
7/11/2020 10:19,Disclosure,My High (Edit),1462,,,,,,,,,,,
7/11/2020 10:19,Ant Wan,Mamacita,1137,,,,,,,,,,,
7/11/2020 10:19,Sampa the Great,Energy,2345,,,,,,,,,,,
7/11/2020 10:19,Azizi Gibson,Sex Message,1346,,,,,,,,,,,
7/11/2020 10:19,Kojey Radical,Water (with Mahalia),2159,,,,,,,,,,,
7/11/2020 10:19,Kanye West,Wash Us In The Blood,1184,,,,,,,,,,,
7/11/2020 10:19,Kojey Radical,Same Boat (feat. Mereba),1253,,,,,,,,,,,
7/11/2020 10:19,Disclosure,ENERGY (Edit),2530,,,,,,,,,,,
7/11/2020 10:19,dutchavelli,Surely,1207,,,,,,,,,,,
7/11/2020 10:19,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",1044,,,,,,,,,,,
7/11/2020 10:19,Polo G,21,1044,,,,,,,,,,,
7/11/2020 10:19,Dave,Psycho,1277,,,,,,,,,,,
7/11/2020 10:19,Azizi Gibson,Cabaret,76409,,,,,,,,,,,
7/11/2020 10:19,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),1323,,,,,,,,,,,
7/11/2020 10:19,Z.E,JAGA BRÖDET,2600,,,,,,,,,,,
7/11/2020 10:22,SHY FX,Bad After We (feat. Kojey Radical & Ghetts),160585,,,,,,,,,,,
7/11/2020 11:29,Kojey Radical,If Only,12042,,,,,,,,,,,
7/11/2020 11:30,Pink Floyd,Money - 2011 Remastered Version,3285,,,,,,,,,,,
7/11/2020 11:32,Pink Floyd,Money - 2011 Remastered Version,139807,,,,,,,,,,,
7/11/2020 11:35,Nena,99 Luftballons,200364,,,,,,,,,,,
7/11/2020 11:40,Rammstein,Engel,264266,,,,,,,,,,,
7/11/2020 13:12,In Flames,Only for the Weak,4928,,,,,,,,,,,
7/11/2020 13:20,In Flames,Only for the Weak,38591,,,,,,,,,,,
7/11/2020 13:31,Frank Ocean,Chanel,3274,,,,,,,,,,,
7/11/2020 13:31,The Streets,You Can’t Afford Me (feat. Ms Banks),3227,,,,,,,,,,,
7/11/2020 13:31,Frank Ocean,Futura Free,326267,,,,,,,,,,,
7/11/2020 13:35,Frank Ocean,Ivy,243020,,,,,,,,,,,
7/11/2020 13:53,Frank Ocean,Pink + White,9298,,,,,,,,,,,
7/11/2020 13:53,Frank Ocean,Futura Free,13049,,,,,,,,,,,
7/11/2020 13:56,The Weeknd,Blinding Lights,200040,,,,,,,,,,,
7/11/2020 13:59,SAINt JHN,Roses - Imanbek Remix,176840,,,,,,,,,,,
7/11/2020 14:02,Drake,Chicago Freestyle (feat. Giveon),168949,,,,,,,,,,,
7/11/2020 14:08,Wu-Tang Clan,Reunited,321733,,,,,,,,,,,
7/11/2020 14:11,Jaylib,Starz,183240,,,,,,,,,,,
7/11/2020 14:11,Jaylib,Champion Sound,20097,,,,,,,,,,,
7/11/2020 14:16,GZA,Liquid Swords,270800,,,,,,,,,,,
7/11/2020 14:16,Jaylib,Heavy,25776,,,,,,,,,,,
7/11/2020 14:17,GZA,Duel Of The Iron Mic,68150,,,,,,,,,,,
7/11/2020 14:32,Moby,Porcelain,238920,,,,,,,,,,,
7/11/2020 14:34,Sampa the Great,Energy,128523,,,,,,,,,,,
7/11/2020 14:35,dutchavelli,Only If You Knew,1323,,,,,,,,,,,
7/11/2020 14:35,J Hus,Triumph,40216,,,,,,,,,,,
7/11/2020 14:36,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),51408,,,,,,,,,,,
7/11/2020 14:38,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),1493,,,,,,,,,,,
7/11/2020 14:38,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),17229,,,,,,,,,,,
7/11/2020 14:40,Jimi Hendrix,Little Wing,135024,,,,,,,,,,,
7/11/2020 14:41,Kraftwerk,The Robots - 2009 Remaster,5874,,,,,,,,,,,
7/11/2020 14:41,Jimi Hendrix,Voodoo Child (Slight Return),78204,,,,,,,,,,,
7/11/2020 14:44,Kraftwerk,Numbers - 2009 Remaster,170689,,,,,,,,,,,
7/11/2020 15:06,Kraftwerk,Home Computer - 2009 Remaster,216990,,,,,,,,,,,
7/11/2020 15:11,Kraftwerk,Computer World - 2009 Remaster,306200,,,,,,,,,,,
7/11/2020 15:16,Kraftwerk,Pocket Calculator - 2009 Remaster,296800,,,,,,,,,,,
7/11/2020 15:19,Kraftwerk,Numbers - 2009 Remaster,200333,,,,,,,,,,,
7/11/2020 15:22,Kraftwerk,Computer World 2 - 2009 Remaster,204666,,,,,,,,,,,
7/11/2020 15:25,Kraftwerk,Computer Love - 2009 Remaster,151279,,,,,,,,,,,
7/11/2020 18:50,Kraftwerk,Computer Love - 2009 Remaster,30037,,,,,,,,,,,
7/11/2020 18:50,Kraftwerk,Numbers - 2009 Remaster,174954,,,,,,,,,,,
7/11/2020 18:54,Kraftwerk,Computer Liebe,202410,,,,,,,,,,,
7/11/2020 18:56,Kraftwerk,Schaufensterpuppen,103274,,,,,,,,,,,
7/11/2020 18:59,Nena,99 Luftballons,137834,,,,,,,,,,,
7/11/2020 19:02,Peter Schilling,Major Tom,179968,,,,,,,,,,,
7/12/2020 16:57,National Anthem Band,"Germany National Anthem ""Das Deutschlandlied""",45674,,,,,,,,,,,
7/12/2020 16:58,dutchavelli,Only If You Knew,12821,,,,,,,,,,,
7/12/2020 16:58,dutchavelli,Only If You Knew,1770,,,,,,,,,,,
7/12/2020 17:00,GRM Daily,Burning (feat. M Huncho & Dutchavelli),108031,,,,,,,,,,,
7/12/2020 17:02,Stormzy,Vossi Bop,139626,,,,,,,,,,,
7/12/2020 18:56,Frank Ocean,Futura Free,491242,,,,,,,,,,,
7/12/2020 18:59,Frank Ocean,Pink + White,184516,,,,,,,,,,,
7/12/2020 19:02,Frank Ocean,In My Room,133680,,,,,,,,,,,
7/12/2020 19:02,Frank Ocean,Thinkin Bout You,30691,,,,,,,,,,,
7/12/2020 19:04,Frank Ocean,Lost,136831,,,,,,,,,,,
7/12/2020 19:10,Frank Ocean,Ivy,30778,,,,,,,,,,,
7/12/2020 19:10,Frank Ocean,Nikes,314075,,,,,,,,,,,
7/12/2020 19:15,Frank Ocean,Nights,307151,,,,,,,,,,,
7/12/2020 19:17,Frank Ocean,Pretty Sweet,12591,,,,,,,,,,,
7/12/2020 19:17,Frank Ocean,Solo (Reprise),78742,,,,,,,,,,,
7/12/2020 19:21,Frank Ocean,White Ferrari,248807,,,,,,,,,,,
7/12/2020 19:27,Frank Ocean,Seigfried,334570,,,,,,,,,,,
7/12/2020 19:29,Frank Ocean,Godspeed,177922,,,,,,,,,,,
7/12/2020 19:33,Frank Ocean,Futura Free,193580,,,,,,,,,,,
7/12/2020 23:28,Frank Ocean,Ivy,3434,,,,,,,,,,,
7/12/2020 23:33,Frank Ocean,Self Control,291508,,,,,,,,,,,
7/12/2020 23:37,Frank Ocean,White Ferrari,230807,,,,,,,,,,,
7/12/2020 23:42,Frank Ocean,Nights,307151,,,,,,,,,,,
7/12/2020 23:47,Frank Ocean,Solo (Reprise),1968,,,,,,,,,,,
7/13/2020 11:12,Yes,Roundabout - 2003 Remaster,190058,,,,,,,,,,,
7/13/2020 11:13,Taku Iwasaki,Overdrive,4970,,,,,,,,,,,
7/13/2020 11:13,Hiroaki Tommy Tominaga,JOJO SONO CHINO SADAME,67818,,,,,,,,,,,
7/13/2020 11:13,Coda,BLOODY STREAM,5205,,,,,,,,,,,
7/13/2020 11:14,Jin Hashimoto,STAND PROUD,8021,,,,,,,,,,,
7/13/2020 12:29,Yes,Roundabout - 2003 Remaster,163008,,,,,,,,,,,
7/13/2020 12:33,Nick Cave & The Bad Seeds,Up Jumped the Devil - 2010 Remastered Version,231168,,,,,,,,,,,
7/13/2020 12:34,L'Impératrice,Vanille fraise,1280,,,,,,,,,,,
7/13/2020 12:34,L'Impératrice,Voodoo?,59349,,,,,,,,,,,
7/13/2020 12:34,Kasabian,Club Foot,1258,,,,,,,,,,,
7/13/2020 12:34,Pulp,Disco 2000,8618,,,,,,,,,,,
7/13/2020 12:34,L'Impératrice,Sonate Pacifique,5269,,,,,,,,,,,
7/13/2020 12:34,Pulp,Mis-Shapes,4181,,,,,,,,,,,
7/13/2020 12:35,L'Impératrice,Vanille fraise,71829,,,,,,,,,,,
7/13/2020 12:36,3010,Fenêtres,51434,,,,,,,,,,,
7/13/2020 12:36,L'Impératrice,Voodoo?,3989,,,,,,,,,,,
7/13/2020 12:36,James Blake,Are You Even Real?,3007,,,,,,,,,,,
7/13/2020 12:48,Omar Apollo,Ashamed,35050,,,,,,,,,,,
7/13/2020 13:16,Dexys Midnight Runners,Come On Eileen,2858,,,,,,,,,,,
7/13/2020 20:01,Frank Ocean,Cayendo (Side A - Acoustic),93482,,,,,,,,,,,
7/13/2020 20:02,Frank Ocean,In My Room,9663,,,,,,,,,,,
7/13/2020 20:05,Frank Ocean,DHL,188181,,,,,,,,,,,
7/13/2020 20:05,Frank Ocean,Ivy,5845,,,,,,,,,,,
7/13/2020 20:08,Frank Ocean,Pink + White,204819,,,,,,,,,,,
7/13/2020 20:21,Frank Ocean,Thinkin Bout You,62947,,,,,,,,,,,
7/14/2020 15:57,Frank Ocean,Futura Free,477952,,,,,,,,,,,
7/14/2020 16:02,Disclosure,My High (Edit),1002,,,,,,,,,,,
7/14/2020 16:02,The Streets,You Can’t Afford Me (feat. Ms Banks),1663,,,,,,,,,,,
7/14/2020 16:02,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),1173,,,,,,,,,,,
7/14/2020 16:02,Sampa the Great,Energy,3882,,,,,,,,,,,
7/14/2020 16:02,Azizi Gibson,Sex Message,1727,,,,,,,,,,,
7/14/2020 16:02,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",2048,,,,,,,,,,,
7/14/2020 16:02,Frank Ocean,Futura Free,318165,,,,,,,,,,,
7/14/2020 16:03,Yves Tumor,Noid,14058,,,,,,,,,,,
7/14/2020 16:03,Faye Webster,Room Temperature,4757,,,,,,,,,,,
7/14/2020 16:03,Westerman,Blue Comanche,1493,,,,,,,,,,,
7/14/2020 16:03,Polo G,21,6378,,,,,,,,,,,
7/14/2020 16:03,Daniel Caesar,Who Hurt You?,1301,,,,,,,,,,,
7/14/2020 16:06,Flobots,Handlebars,206813,,,,,,,,,,,
7/14/2020 16:10,Mac DeMarco,Chamber Of Reflection,231723,,,,,,,,,,,
7/14/2020 16:12,The Red Pears,One by One,118271,,,,,,,,,,,
7/14/2020 20:56,Shing02,Luv (sic) pt2,29957,,,,,,,,,,,
7/14/2020 20:57,King Krule,"Alone, Omen 3",56298,,,,,,,,,,,
7/14/2020 21:01,Joji,SLOW DANCING IN THE DARK,209273,,,,,,,,,,,
7/14/2020 21:01,Frank Ocean,In My Room,9194,,,,,,,,,,,
7/14/2020 21:01,Frank Ocean,Nights,32938,,,,,,,,,,,
7/14/2020 21:04,Joji,Sanctuary,136554,,,,,,,,,,,
7/14/2020 21:05,dj poolboi,don't be so hard on yourself,47423,,,,,,,,,,,
7/14/2020 21:09,dj poolboi,like we were the last two people on earth,254460,,,,,,,,,,,
7/14/2020 21:10,dj poolboi,it's alright now,76644,,,,,,,,,,,
7/15/2020 11:00,SWV,Rain,2986,,,,,,,,,,,
7/15/2020 11:00,Todd Rundgren,International Feel - 2015 Remaster,5695,,,,,,,,,,,
7/15/2020 11:00,Fleetwood Mac,Little Lies - 2017 Remaster,23231,,,,,,,,,,,
7/15/2020 11:00,Panda Bear,Mr Noah,28160,,,,,,,,,,,
7/15/2020 11:00,ScHoolboy Q,Kno Ya Wrong,4138,,,,,,,,,,,
7/15/2020 11:01,Frank Ocean,Chanel,447,,,,,,,,,,,
7/15/2020 11:01,Drexciya,Andreaen Sand Dunes,5823,,,,,,,,,,,
7/15/2020 11:01,Les Ya Toupas Du Zaire,Je Ne Bois Pas Beaucoup,4928,,,,,,,,,,,
7/15/2020 11:01,JAY-Z,Dead Presidents II,3178,,,,,,,,,,,
7/15/2020 11:01,Future,Codeine Crazy,2943,,,,,,,,,,,
7/15/2020 11:01,Migos,First 48,1408,,,,,,,,,,,
7/15/2020 11:01,Joy Again,On A Farm,4714,,,,,,,,,,,
7/15/2020 11:01,Aphex Twin,IZ-US,4074,,,,,,,,,,,
7/15/2020 11:01,Curtis Mayfield,So In Love,3093,,,,,,,,,,,
7/15/2020 11:01,Marvin Gaye,"When Did You Stop Loving Me, When Did I Stop Loving You",3114,,,,,,,,,,,
7/15/2020 11:01,Frank Ocean,Crack Rock,4693,,,,,,,,,,,
7/15/2020 11:01,M.C. Mack,"EZ Come, EZ Go",7743,,,,,,,,,,,
7/15/2020 11:01,Burial,Hiders,3690,,,,,,,,,,,
7/15/2020 11:01,Suspect,Fbg,4245,,,,,,,,,,,
7/15/2020 11:01,Lil Uzi Vert,For Real,1834,,,,,,,,,,,
7/15/2020 11:02,DJ Rashad,Lost Worlds,2111,,,,,,,,,,,
7/15/2020 11:02,Air,La femme d'argent,11711,,,,,,,,,,,
7/15/2020 11:02,Air,Alone in Kyoto,10389,,,,,,,,,,,
7/15/2020 11:02,Nao,Bad Blood,2538,,,,,,,,,,,
7/15/2020 11:02,Alex G,Master,4757,,,,,,,,,,,
7/15/2020 11:02,Prince,When You Were Mine,1450,,,,,,,,,,,
7/15/2020 11:02,The Isley Brothers,The Highways of My Life,3925,,,,,,,,,,,
7/15/2020 11:02,Alex G,Gretel,13760,,,,,,,,,,,
7/15/2020 11:02,OutKast,Humble Mumble (with Erykah Badu),4714,,,,,,,,,,,
7/15/2020 11:02,The Notorious B.I.G.,I Got a Story to Tell - 2014 Remaster,2026,,,,,,,,,,,
7/15/2020 13:33,Christine and the Queens,Je disparais dans tes bras,746,,,,,,,,,,,
7/15/2020 13:33,Christine and the Queens,Je disparais dans tes bras,3968,,,,,,,,,,,
7/15/2020 13:42,Christine and the Queens,Je disparais dans tes bras,236757,,,,,,,,,,,
7/15/2020 13:46,Panda Bear,Mr Noah,253146,,,,,,,,,,,
7/15/2020 13:47,Christine and the Queens,Mountains (we met),53254,,,,,,,,,,,
7/15/2020 13:47,Christine and the Queens,Nada,8895,,,,,,,,,,,
7/15/2020 13:50,dutchavelli,Only If You Knew,174706,,,,,,,,,,,
7/15/2020 13:51,GRM Daily,Burning (feat. M Huncho & Dutchavelli),67523,,,,,,,,,,,
7/15/2020 13:58,Pop Smoke,Dior,358336,,,,,,,,,,,
7/15/2020 13:59,Pop Smoke,Welcome To The Party,1088,,,,,,,,,,,
7/15/2020 13:59,Pop Smoke,Better Have Your Gun,42069,,,,,,,,,,,
7/15/2020 13:59,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),46911,,,,,,,,,,,
7/15/2020 14:00,Victor Leksell,Va min,7765,,,,,,,,,,,
7/15/2020 14:00,Pop Smoke,PTSD,3306,,,,,,,,,,,
7/15/2020 14:00,Pop Smoke,Feeling,18837,,,,,,,,,,,
7/15/2020 14:01,Jireel,Förvirrad,78805,,,,,,,,,,,
7/15/2020 14:02,Jireel,Hur Känns Det,15914,,,,,,,,,,,
7/15/2020 14:02,Jireel,LaLa,47082,,,,,,,,,,,
7/15/2020 14:04,Jireel,Vibes,77503,,,,,,,,,,,
7/15/2020 14:04,BENNETT,LEV MED MIG,21,,,,,,,,,,,
7/15/2020 14:10,Lorentz,Lostboy,7594,,,,,,,,,,,
7/15/2020 14:10,Lorentz,Spring Break Forever,64,,,,,,,,,,,
7/15/2020 14:11,Lorentz,Spring Break Forever,4672,,,,,,,,,,,
7/15/2020 14:16,Lorentz,Inte för oss,6037,,,,,,,,,,,
7/15/2020 14:16,Pop Smoke,Dior,832,,,,,,,,,,,
7/15/2020 14:16,Pop Smoke,Dior,196416,,,,,,,,,,,
7/15/2020 14:30,Chase & Status,Funny - London Bars Vol. I,179066,,,,,,,,,,,
7/15/2020 14:34,Stormzy,WickedSkengMan 4,194000,,,,,,,,,,,
7/15/2020 14:37,Big Narstie,Gas Pipe,186845,,,,,,,,,,,
7/15/2020 15:18,Chip,Hear Dis,92411,,,,,,,,,,,
7/15/2020 15:18,Pop Smoke,Dior (with Gunna) - Remix,417,,,,,,,,,,,
7/15/2020 15:18,Pop Smoke,Dior,116,,,,,,,,,,,
7/15/2020 15:21,Pop Smoke,Dior,216386,,,,,,,,,,,
7/15/2020 15:24,dutchavelli,Surely,188108,,,,,,,,,,,
7/15/2020 15:27,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),178137,,,,,,,,,,,
7/15/2020 15:30,Azizi Gibson,Cabaret,185202,,,,,,,,,,,
7/15/2020 15:32,Jireel,Förvirrad,100123,,,,,,,,,,,
7/15/2020 15:32,Jireel,Förvirrad,1904,,,,,,,,,,,
7/15/2020 15:33,The Streets,You Can’t Afford Me (feat. Ms Banks),25170,,,,,,,,,,,
7/15/2020 15:36,"Tyler, The Creator",IGOR'S THEME,200693,,,,,,,,,,,
7/15/2020 16:26,The Streets,You Can’t Afford Me (feat. Ms Banks),789,,,,,,,,,,,
7/15/2020 16:26,Ant Wan,Jag & Du,5186,,,,,,,,,,,
7/15/2020 16:26,Jireel,Förvirrad,1536,,,,,,,,,,,
7/15/2020 16:26,Jireel,Förvirrad,4906,,,,,,,,,,,
7/15/2020 16:26,Jireel,Cataleya - Spirello Remix,1002,,,,,,,,,,,
7/15/2020 16:29,Jireel,Chérie,155133,,,,,,,,,,,
7/15/2020 16:35,Jireel,För Evigt (feat. estraden),359636,,,,,,,,,,,
7/15/2020 16:36,Jireel,Vibes,37531,,,,,,,,,,,
7/15/2020 19:20,Ant Wan,Mamacita,13397,,,,,,,,,,,
7/15/2020 20:48,Frank Ocean,Pink Matter,5930,,,,,,,,,,,
7/15/2020 20:48,Frank Ocean,Pink + White,160384,,,,,,,,,,,
7/15/2020 20:58,The Weeknd,Sidewalks,195008,,,,,,,,,,,
7/15/2020 21:00,Kendrick Lamar,m.A.A.d city,91157,,,,,,,,,,,
7/15/2020 21:03,Pop Smoke,Dior,163221,,,,,,,,,,,
7/16/2020 3:32,dutchavelli,Surely,101311,,,,,,,,,,,
7/16/2020 3:36,Frank Ocean,Pink Matter,320,,,,,,,,,,,
7/16/2020 3:36,Frank Ocean,White Ferrari,233173,,,,,,,,,,,
7/16/2020 3:41,Frank Ocean,Pink Matter,268813,,,,,,,,,,,
7/16/2020 12:08,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",553,,,,,,,,,,,
7/16/2020 12:10,P3 Nyheter på en minut,"P3 Nyheter på en minut, 16 juli 12.00",81881,,,,,,,,,,,
7/16/2020 12:10,Kontrollbehov,097. The OG sladderpodd! ,1429,,,,,,,,,,,
7/16/2020 12:37,Styrkelabbet,"Avsnitt 237: ”Så tappar du 6 kg på 14 dagar”, skriker löpsedeln – men är det rimligt?",1572786,,,,,,,,,,,
7/16/2020 12:38,Kontrollbehov,097. The OG sladderpodd! ,88212,,,,,,,,,,,
7/16/2020 12:43,dj poolboi,like we were the last two people on earth,275000,,,,,,,,,,,
7/16/2020 12:46,dj poolboi,pretend we're okay,169453,,,,,,,,,,,
7/16/2020 12:48,dj poolboi,don't be so hard on yourself,145000,,,,,,,,,,,
7/16/2020 12:48,dj poolboi,like we were the last two people on earth,3316,,,,,,,,,,,
7/16/2020 12:51,dj poolboi,it's alright now,160000,,,,,,,,,,,
7/16/2020 12:51,dj poolboi,like we were the last two people on earth,2109,,,,,,,,,,,
7/16/2020 13:31,Kontrollbehov,097. The OG sladderpodd! ,299445,,,,,,,,,,,
7/16/2020 13:33,Frank Ocean,Hero,137600,,,,,,,,,,,
7/16/2020 13:34,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),16298,,,,,,,,,,,
7/16/2020 13:35,ROSALÍA,A Palé,8149,,,,,,,,,,,
7/16/2020 13:35,The Rah Band,Messages from the Stars,15509,,,,,,,,,,,
7/16/2020 13:36,Black Sabbath,Planet Caravan,27711,,,,,,,,,,,
7/16/2020 14:14,Frank Ocean,Lens,20778,,,,,,,,,,,
7/16/2020 14:17,Kevin Abstract,Peach,9194,,,,,,,,,,,
7/16/2020 14:17,Frank Ocean,Pink Matter,1941,,,,,,,,,,,
7/16/2020 14:17,Frank Ocean,Swim Good,81749,,,,,,,,,,,
7/16/2020 14:22,Frank Ocean,Novacane,311296,,,,,,,,,,,
7/16/2020 14:26,dutchavelli,Surely,207829,,,,,,,,,,,
7/16/2020 14:32,Pop Smoke,Dior,303409,,,,,,,,,,,
7/16/2020 14:35,Kendrick Lamar,DNA.,185946,,,,,,,,,,,
7/16/2020 14:35,Pusha T,If You Know You Know,7021,,,,,,,,,,,
7/16/2020 14:38,Pusha T,The Games We Play,175677,,,,,,,,,,,
7/16/2020 14:41,Ant Wan,724,159157,,,,,,,,,,,
7/16/2020 14:43,Ant Wan,Annan Kaliber,123317,,,,,,,,,,,
7/16/2020 14:46,Ant Wan,Puss,150066,,,,,,,,,,,
7/16/2020 14:46,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",42644,,,,,,,,,,,
7/16/2020 14:47,"Tyler, The Creator",I THINK,7573,,,,,,,,,,,
7/16/2020 14:47,"Tyler, The Creator",BEST INTEREST,1749,,,,,,,,,,,
7/16/2020 14:47,"Tyler, The Creator",Garden Shed (feat. Estelle),1642,,,,,,,,,,,
7/16/2020 14:47,DC,Neighbourhood,17578,,,,,,,,,,,
7/16/2020 14:47,"Tyler, The Creator",EARFQUAKE,1002,,,,,,,,,,,
7/16/2020 14:48,"Tyler, The Creator",Glitter,490,,,,,,,,,,,
7/16/2020 14:48,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),49109,,,,,,,,,,,
7/16/2020 14:52,A$AP Rocky,Multiply (feat. Juicy J),223053,,,,,,,,,,,
7/16/2020 15:01,A$AP Rocky,A$AP Forever (feat. Moby),454070,,,,,,,,,,,
7/16/2020 15:05,A$AP Rocky,Peso,272534,,,,,,,,,,,
7/16/2020 15:08,"Tyler, The Creator",I Ain't Got Time!,57566,,,,,,,,,,,
7/16/2020 15:11,"Tyler, The Creator",November,5802,,,,,,,,,,,
7/16/2020 15:11,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),618,,,,,,,,,,,
7/16/2020 15:11,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),1322,,,,,,,,,,,
7/16/2020 15:11,Frank Ocean,Pink + White,181248,,,,,,,,,,,
7/16/2020 15:13,"Tyler, The Creator",Foreword (feat. Rex Orange County),44202,,,,,,,,,,,
7/16/2020 15:17,Frank Ocean,Pink Matter,268813,,,,,,,,,,,
7/16/2020 15:22,Frank Ocean,Biking,277520,,,,,,,,,,,
7/16/2020 15:26,A$AP Rocky,A$AP Forever (feat. Moby),233061,,,,,,,,,,,
7/16/2020 15:34,Kanye West,Devil In A New Dress,766,,,,,,,,,,,
7/16/2020 17:09,dutchavelli,Only If You Knew,2666,,,,,,,,,,,
7/16/2020 17:13,Azizi Gibson,Cabaret,239026,,,,,,,,,,,
7/16/2020 18:14,Azizi Gibson,Sex Message,175449,,,,,,,,,,,
7/16/2020 18:21,EMMANUELLE,Italove,411648,,,,,,,,,,,
7/16/2020 18:23,The Notorious B.I.G.,Ready to Die - 2006 Remaster,11520,,,,,,,,,,,
7/16/2020 18:23,Luniz,I Got 5 On It,96917,,,,,,,,,,,
7/16/2020 20:38,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,656384,,,,,,,,,,,
7/16/2020 20:41,A$AP Rocky,Multiply (feat. Juicy J),214869,,,,,,,,,,,
7/16/2020 20:43,A$AP Rocky,Peso,82581,,,,,,,,,,,
7/16/2020 20:47,A$AP Rocky,A$AP Forever (feat. Moby),267178,,,,,,,,,,,
7/16/2020 20:50,Frank Ocean,White Ferrari,146965,,,,,,,,,,,
7/17/2020 11:58,Kontrollbehov,097. The OG sladderpodd! ,676202,,,,,,,,,,,
7/17/2020 12:47,Kontrollbehov,097. The OG sladderpodd! ,1276864,,,,,,,,,,,
7/17/2020 12:48,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,72896,,,,,,,,,,,
7/17/2020 12:52,A$AP Rocky,Multiply (feat. Juicy J),223053,,,,,,,,,,,
7/17/2020 12:56,Pop Smoke,Dior,216386,,,,,,,,,,,
7/17/2020 13:09,"Tyler, The Creator",Potato Salad,182493,,,,,,,,,,,
7/17/2020 13:12,Jireel,Förvirrad,143920,,,,,,,,,,,
7/17/2020 13:13,The Streets,You Can’t Afford Me (feat. Ms Banks),47528,,,,,,,,,,,
7/17/2020 13:17,Eminem,Survival,272417,,,,,,,,,,,
7/17/2020 13:20,BlocBoy JB,Look Alive (feat. Drake),181263,,,,,,,,,,,
7/17/2020 13:22,Boogie,Rainy Days (feat. Eminem),113618,,,,,,,,,,,
7/17/2020 13:25,Tee Grizzley,Fuck It Off (feat. Chris Brown),147600,,,,,,,,,,,
7/17/2020 13:26,50 Cent,In Da Club,49276,,,,,,,,,,,
7/17/2020 13:26,Kanye West,Blood On The Leaves,3477,,,,,,,,,,,
7/17/2020 13:26,SOB X RBE,Paramedic!,1322,,,,,,,,,,,
7/17/2020 13:26,Young Thug,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",2026,,,,,,,,,,,
7/17/2020 13:26,Eminem,Lucky You (feat. Joyner Lucas),597,,,,,,,,,,,
7/17/2020 13:26,Meek Mill,Ima Boss (feat. Rick Ross),917,,,,,,,,,,,
7/17/2020 13:26,Usher,Yeah!,511,,,,,,,,,,,
7/17/2020 13:26,Eminem,Godzilla (feat. Juice WRLD),725,,,,,,,,,,,
7/17/2020 13:26,T.I.,No Mercy,448,,,,,,,,,,,
7/17/2020 13:26,Lil Jon,"Rep Yo Click (Lil Jon feat. Bangladesh, Freeway & CyHi The Prynce)",1066,,,,,,,,,,,
7/17/2020 13:27,Ant Wan,Jag & Du,5930,,,,,,,,,,,
7/17/2020 13:31,Ant Wan,Kall,174250,,,,,,,,,,,
7/17/2020 13:42,Ant Wan,Madame,121186,,,,,,,,,,,
7/17/2020 13:46,A$AP Rocky,A$AP Forever (feat. Moby),233061,,,,,,,,,,,
7/17/2020 13:52,Ant Wan,Puss,3921,,,,,,,,,,,
7/17/2020 13:55,Joji,SLOW DANCING IN THE DARK,209273,,,,,,,,,,,
7/17/2020 13:58,Joji,Sanctuary,180018,,,,,,,,,,,
7/17/2020 14:01,Joji,YEAH RIGHT,174357,,,,,,,,,,,
7/17/2020 14:04,Mura Masa,Love$ick (feat. A$AP Rocky),192160,,,,,,,,,,,
7/17/2020 14:09,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,304146,,,,,,,,,,,
7/17/2020 14:10,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,16457,,,,,,,,,,,
7/17/2020 14:14,Mobb Deep,Survival of the Fittest,224533,,,,,,,,,,,
7/17/2020 14:18,Mobb Deep,"Shook Ones, Pt. II",275681,,,,,,,,,,,
7/17/2020 15:02,Mobb Deep,"Shook Ones, Pt. II",3626,,,,,,,,,,,
7/17/2020 15:02,Mobb Deep,Temperature's Rising (feat. Crystal Johnson),21525,,,,,,,,,,,
7/17/2020 15:09,Ross from Friends,John Cage,1258,,,,,,,,,,,
